"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="2453841831117045228",="2453841831117045228","Love to dream 新生婴儿睡袋竹纤维轻薄款防踢被防惊跳投降式睡姿","439.00","1","9343443005340","颜色分类：灰色星月 (竹纤维四季通用款) 1.0TOG;长度：【尺码详询客服】M码：6-8.5kg（约3-6个月）","null","null","卖家已发货，等待买家确认","9343443005340",="null","276.00","276.00","没有申请退款","无退款申请","2022-02-06 12:43:48","2022-02-06 16:26:06"
="2452835125854695205",="2452835125854695205","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000321","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","null","卖家已发货，等待买家确认","9343443000321",="null","284.74","284.74","没有申请退款","无退款申请","2022-02-06 12:35:49","2022-02-06 12:35:56"
="1483343511011942381",="1483343511011942381","【春节不打烊】Love to dream新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式","399.00","1","9343443000307","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】S码：3.5-6kg（约1-3个月）","null","null","交易成功","9343443000307",="null","279.41","279.41","没有申请退款","无退款申请","2022-02-06 12:35:40","2022-02-06 12:35:45"
="2453141666020736126",="2453141666020736126","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000321","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","null","交易成功","9343443000321",="null","238.39","238.39","没有申请退款","无退款申请","2022-02-06 12:04:43","2022-02-06 12:05:00"
="2451665160809113136",="2451665160809113136","【春节不打烊】Love to dream 婴儿睡袋襁褓四季通用款防踢被防惊跳投降式睡袋","509.00","1","9343443000840","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】L码：8.5-11kg (约6-9个月)","null","null","卖家已发货，等待买家确认","9343443000840",="null","326.00","326.00","没有申请退款","无退款申请","2022-02-06 11:51:24","2022-02-06 11:51:29"
="2453089394552566021",="2453089394552566021","【春节不打烊】Love to dream 婴儿睡袋襁褓四季通用款防踢被防惊跳投降式睡袋","509.00","1","9343443004275","颜色分类：薄荷绿（四季通用款）1.0TOG;长度：【尺码详询客服】XL码：11-14kg (约9-12个月)","null","null","卖家已发货，等待买家确认","9343443004275",="null","365.84","365.84","没有申请退款","无退款申请","2022-02-06 11:35:23","2022-02-06 11:35:34"
="2451581640550960247",="2451581640550960247","【春节不打烊】Love to dream 婴儿睡袋襁褓四季通用款防踢被防惊跳投降式睡袋","509.00","1","9343443000833","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】M码：6-8.5kg (约3-6个月)","null","null","交易关闭","9343443000833",="null","315.02","315.02","退款成功","315.02","2022-02-06 11:01:34","2022-02-06 11:01:39"
="2453646747464563614",="2453646747464563614","【春节不打烊】Love to dream 婴儿睡袋襁褓四季通用款防踢被防惊跳投降式睡袋","509.00","1","9343443000840","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】L码：8.5-11kg (约6-9个月)","null","null","卖家已发货，等待买家确认","9343443000840",="null","315.02","315.02","没有申请退款","无退款申请","2022-02-06 10:48:31","2022-02-06 10:48:40"
="1482308004687107176",="1482308004687107176","【春节不打烊】Love to dream 婴儿睡袋襁褓四季通用款防踢被防惊跳投降式睡袋","509.00","1","9343443004084","颜色分类：粉红色 （四季通用款）1.0TOG;长度：【尺码详询客服】XL码：11-14kg (约9-12个月)","null","null","交易成功","9343443004084",="null","335.02","309.90","没有申请退款","无退款申请","2022-02-06 10:43:47","2022-02-06 10:43:50"
="2451529260958830404",="2451529260958830404","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000321","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","null","交易成功","9343443000321",="null","243.10","243.10","没有申请退款","无退款申请","2022-02-06 10:26:28","2022-02-06 10:26:32"
="2452976102558985432",="2452976102558985432","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000321","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","null","卖家已发货，等待买家确认","9343443000321",="null","238.39","238.39","没有申请退款","无退款申请","2022-02-06 10:26:00","2022-02-06 10:26:08"
="2453611539064434574",="2453611539064434574","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000345","颜色分类：蓝色 (四季通用款) 1.0TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443000345",="null","238.39","238.39","买家已经退货，等待卖家确认收货","0.00","2022-02-06 10:23:10","2022-02-06 10:23:37"
="2452617577830392510",="2452617577830392510","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000321","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","null","卖家已发货，等待买家确认","9343443000321",="null","240.51","240.51","卖家已经同意退款，等待买家退货","0.00","2022-02-06 10:22:51","2022-02-06 10:23:03"
="1483189142781314393",="1483189142781314393","【春节不打烊】Love to dream 婴儿睡袋襁褓四季通用款防踢被防惊跳投降式睡袋","509.00","1","9343443004251","颜色分类：薄荷绿（四季通用款）1.0TOG;长度：【尺码详询客服】M码：6-8.5kg (约3-6个月)","null","null","卖家已发货，等待买家确认","9343443004251",="null","365.60","365.60","没有申请退款","无退款申请","2022-02-06 10:21:45","2022-02-06 10:21:49"
="2452608649792704616",="2452608649792704616","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000345","颜色分类：蓝色 (四季通用款) 1.0TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443000345",="null","286.92","286.92","没有申请退款","无退款申请","2022-02-06 10:16:07","2022-02-06 10:16:12"
="2453590947681380227",="2453590947681380227","lovetodream新生婴儿宝宝襁褓期睡袋夏季薄款防惊跳投降式睡姿","399.00","1","9343443006958","颜色分类：粉色星空（春夏轻薄款）0.2TOG;长度：【尺码详询客服】S码：3.5-6kg (约1-3个月)","null","null","交易成功","9343443006958",="null","278.39","278.39","没有申请退款","无退款申请","2022-02-06 10:09:44","2022-02-06 10:09:48"
="2453567151380845811",="2453567151380845811","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443100953","颜色分类：蓝色 (四季通用款) 1.0TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","null","卖家已发货，等待买家确认","9343443100953",="null","278.39","278.39","买家已经退货，等待卖家确认收货","0.00","2022-02-06 09:46:34","2022-02-06 09:46:39"
="2452542517487624739",="2452542517487624739","【春节不打烊】lovetodream过渡期竹纤维四季通用款襁褓防惊跳投降式睡袋","509.00","1","9343443003995","颜色分类：灰色几何（竹纤维四季通用款）1.0TOG;长度：【尺码详询客服】XL码：11-14kg (约9-12个月)","null","null","交易成功","9343443003995",="null","366.00","366.00","没有申请退款","无退款申请","2022-02-06 09:19:23","2022-02-06 09:19:28"
="2453528343926633718",="2453528343926633718","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000321","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","null","交易成功","9343443000321",="null","238.39","238.39","没有申请退款","无退款申请","2022-02-06 09:08:29","2022-02-06 09:08:39"
="2452888442500762451",="2452888442500762451","【春节不打烊】Love to dream 婴儿睡袋襁褓四季通用款防踢被防惊跳投降式睡袋","509.00","1","9343443004077","颜色分类：粉红色 （四季通用款）1.0TOG;长度：【尺码详询客服】L码：8.5-11kg (约6-9个月)","null","null","卖家已发货，等待买家确认","9343443004077",="null","315.02","315.02","没有申请退款","无退款申请","2022-02-06 09:04:27","2022-02-06 09:04:30"
="2453519883341224239",="2453519883341224239","【春节不打烊】lovetodream婴儿宝宝过渡期睡袋春夏轻薄款襁褓防惊跳投降式睡姿","509.00","1","9343443006804","颜色分类：白色（春夏轻薄款）0.2TOG;长度：【尺码详询客服】M码：6-8.5kg (约3-6个月)","null","null","卖家已发货，等待买家确认","9343443006804",="null","355.02","355.02","卖家已经同意退款，等待买家退货","0.00","2022-02-06 08:54:26","2022-02-06 08:54:36"
="2451427416663048648",="2451427416663048648","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000321","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","null","交易成功","9343443000321",="null","284.40","284.40","没有申请退款","无退款申请","2022-02-06 08:36:19","2022-02-06 08:36:26"
="1483159010534900885",="1483159010534900885","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443002042","颜色分类：绿松色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","交易成功","9343443002042",="null","138.43","138.43","没有申请退款","无退款申请","2022-02-06 08:22:59","2022-02-06 08:23:16"
="1483107025599806785",="1483107025599806785","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443005951","颜色分类：蓝色（秋冬季保暖款）2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","交易成功","9343443005951",="null","173.63","173.63","没有申请退款","无退款申请","2022-02-06 08:08:33","2022-02-06 08:08:39"
="2451405384497482872",="2451405384497482872","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443005951","颜色分类：蓝色（秋冬季保暖款）2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","交易关闭","9343443005951",="null","173.63","173.63","退款成功","173.63","2022-02-06 07:52:40","2022-02-06 07:52:48"
="1483235439071488583",="1483235439071488583","【春节不打烊】Love to dream 婴幼儿过渡期睡袋 秋冬季保暖款防惊跳投降式睡袋","539.00","1","9343443004749","颜色分类：薄荷绿 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】L：8.5-11kg (约6-9个月)","null","null","交易成功","9343443004749",="null","187.78","187.78","没有申请退款","无退款申请","2022-02-06 06:28:19","2022-02-06 06:28:24"
="2452474513490285750",="2452474513490285750","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443002257","颜色分类：浅紫色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443002257",="null","179.00","179.00","没有申请退款","无退款申请","2022-02-06 05:27:52","2022-02-06 05:27:59"
="1483146230774746097",="1483146230773746097","lovetodream婴儿睡袋有机棉儿童连体宝宝防踢被四季通款连体睡袋","569.00","1","9343443101622","颜色分类：粉红色（四季通用款）1.0TOG;长度：【尺码详询客服】Size 1码：6-18个月","null","null","卖家已发货，等待买家确认","9343443101622",="null","409.00","409.00","没有申请退款","无退款申请","2022-02-06 04:07:26","2022-02-06 04:07:35"
="1483146230775746097",="1483146230773746097","【春节不打烊】Love to dream 婴儿睡袋春夏轻薄款独立睡眠期睡袋无袖防踢被","539.00","1","9343443006460","颜色分类：灰色波点 (春夏轻薄款) 0.2TOG;长度：【建议大一码】Size 0-1码：6-18个月","null","null","卖家已发货，等待买家确认","9343443006460",="null","232.80","232.80","没有申请退款","无退款申请","2022-02-06 04:07:26","2022-02-06 04:07:35"
="2452456945954952934",="2452456945954952934","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443005951","颜色分类：蓝色（秋冬季保暖款）2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","交易关闭","9343443005951",="null","173.63","173.63","退款成功","173.63","2022-02-06 02:35:38","2022-02-06 02:35:44"
="2452805102613965030",="2452805102613965030","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443004787","颜色分类：灰色（秋冬季保暖款）2.5TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","null","卖家已发货，等待买家确认","9343443004787",="null","133.63","133.63","买家已经退货，等待卖家确认收货","0.00","2022-02-06 02:13:56","2022-02-06 02:14:01"
